name,g_bar,g_obs,r_frac
IC4202,1453.7195107497282,2129.9498402722597,0.7627118597910024
IC4202,1347.0868767060565,1926.307823946683,0.7966101071785323
IC4202,1251.261133930825,1759.0115813344632,0.8305084907314916
IC4202,1168.2055093213837,1611.8454982687135,0.8644067381190217
IC4202,1088.9142672741878,1477.1477925133772,0.8983050535892663
IC4202,1015.6770902149391,1354.8618608682982,0.9322033690595108
IC4202,953.05652542959,1257.0293468134205,0.966101616447041
IC4202,892.531284294839,1148.6311917271748,1.0
KK98-251,123.13258759944358,572.9936873049907,0.016949152803467756
KK98-251,123.13256770663105,572.9936169649727,0.050847460611060075
KK98-251,123.1325669009214,572.9936628961584,0.08474576181668199
KK98-251,123.1325815323307,572.9936896953004,0.1186440630223039
KK98-251,123.13257490752666,572.9937100064017,0.15254238183318022
KK98-251,123.1325822288438,572.993673690304,0.1864406654335477
KK98-251,123.13258360291564,572.9937282355233,0.220338984244424
KK98-251,124.95859642126729,561.8494612917706,0.25423730305530035
KK98-251,126.75834319512613,550.2820500108517,0.2881356042609222
KK98-251,128.53285280876847,538.2534325944089,0.32203390546654415
KK98-251,130.28321442005483,525.7191987996848,0.35593218906691165
KK98-251,132.01037324535375,512.6260358580539,0.389830507877788
KK98-251,133.71523103060198,498.9095920940744,0.42372882668866424
KK98-251,135.3986007029202,484.49109262563815,0.45762711028903175
KK98-251,134.61884923459584,460.5099827086594,0.49152542909990815
KK98-251,133.83454098203805,434.7407024064185,0.5254237479107845
KK98-251,133.04563306627946,406.6950199895571,0.559322031511152
KK98-251,132.25199329213362,375.6107102212249,0.5932203151115195
KK98-251,131.45356471739868,340.17093812781997,0.6271186691329045
KK98-251,130.019320582264,327.86682081062145,0.6610169527332721
KK98-251,128.56909156327413,314.91375240530954,0.6949152363336394
KK98-251,127.10230971052349,301.1857220107891,0.7288135903550248
KK98-251,125.6183657823259,286.50877463271814,0.7627118739553922
KK98-251,123.92689365259567,277.50892509038465,0.7966101575557596
KK98-251,122.2120089502979,268.1200225695293,0.8305084411561272
KK98-251,120.47269039302759,258.28001051597954,0.8644067951775124
KK98-251,120.47270422580178,258.2800387322294,0.8983050787778797
KK98-251,120.47269100669332,258.2800291180165,0.932203432799265
KK98-251,120.47268680417648,258.28000486358445,0.9661017163996324
KK98-251,120.47269431711605,258.280026424269,1.0
NGC0024,2462.236238114932,49584.60781806722,0.016949152003701298
NGC0024,2462.236160588764,49584.608893343444,0.05084745845584416
NGC0024,2493.1310977067255,44255.88725241618,0.08474576735272728
NGC0024,2523.6471579209374,38128.95390400174,0.11864406647064933
NGC0024,2414.6632334308706,30765.047000902934,0.1525423655885714
NGC0024,2300.523439571626,20732.85296082969,0.18644066470649348
NGC0024,2090.923460154159,15581.013224631497,0.22033898338233762
NGC0024,1943.488217961254,12577.405513988962,0.2542372825002597
NGC0024,1679.7307030515035,11986.481257230938,0.28813560117610393
NGC0024,1550.0707900141172,7750.948550908526,0.32203390029402595
NGC0024,1304.2741060973199,6388.185867482386,0.35593219941194804
NGC0024,1171.731288860331,4349.790683235918,0.3898305376457143
NGC0024,1068.4361759046212,3699.233878462151,0.4237287976477922
NGC0024,938.7175015573348,4458.6225650693505,0.45762713588155846
NGC0024,837.9086751285764,2391.5051567688192,0.49152539588363625
NGC0024,742.2396049770757,3236.9369762103597,0.5254237341174025
NGC0024,684.3156448374165,1665.541992301267,0.5593219941194805
NGC0024,615.0803822953211,1406.3648293920085,0.5932203323532468
NGC0024,564.0840056227657,2838.376700940907,0.6271186705870131
NGC0024,522.9201318565367,1074.191208331053,0.6610169305890908
NGC0024,456.19719874395867,1908.5205597464983,0.6949151905911687
NGC0024,425.2368780986873,768.6906853905086,0.7288136070566235
NGC0024,386.7358888568564,663.7307881715502,0.7627118670587014
NGC0024,356.5536314092626,1693.1962084812233,0.7966101270607792
NGC0024,325.59065753216134,510.72092792814635,0.8305084652945455
NGC0024,292.37907057757036,1383.2553290686524,0.8644068035283116
NGC0024,273.346185464363,393.8582529616904,0.8983050635303895
NGC0024,250.114620245404,1320.0869751678351,0.9322033235324674
NGC0024,236.18641852417588,371.4819225993139,0.966101739997922
NGC0024,218.18608663838432,286.6802737429912,1.0
NGC0055,55.34553586786122,1677.8679693028616,0.01694915274992259
NGC0055,55.3455327811789,1677.8680750826375,0.05084745824976777
NGC0055,68.25797369994444,1613.4047685282942,0.08474575966780196
NGC0055,79.08967893474662,1542.7760808406565,0.11864407333126913
NGC0055,91.72304668086183,1346.0589763651517,0.15254237066749238
NGC0055,103.17809167161413,1260.5813904580568,0.18644066800371556
NGC0055,109.43775325716705,1221.013021632229,0.22033898166718272
NGC0055,115.35823550498823,1179.1330407031414,0.2542372953306499
NGC0055,121.12409467759362,1092.0615403656595,0.2881355926668731
NGC0055,123.59371430024102,1047.1759606914432,0.3220338900030963
NGC0055,125.76784146592362,1004.1640123300464,0.3559322199938074
NGC0055,127.33024014586245,964.5648879925977,0.3898305173300306
NGC0055,128.19757160845018,911.1521283503879,0.42372881466625384
NGC0055,128.49089709708255,873.0096912196802,0.457627112002477
NGC0055,128.2811381162373,826.9731886665371,0.49152540933870026
NGC0055,127.50753553558248,782.8561929941513,0.5254237393294113
NGC0055,126.42038998687389,740.577904448858,0.5593220040111466
NGC0055,125.43117849905639,713.8899305721185,0.5932203666563457
NGC0055,123.66983490381114,675.1686045198217,0.6271185986835931
NGC0055,122.26902453681281,651.4730661842048,0.661016961328792
NGC0055,120.73244102128498,624.5417559582323,0.6949152586650154
NGC0055,118.48338717362839,590.9472051837713,0.7288135560012385
NGC0055,116.37028686798614,563.8588063398557,0.7627119186464374
NGC0055,114.25721754254276,539.1460727775294,0.7966101506736849
NGC0055,111.67336874030185,509.8691039662476,0.8305085133188839
NGC0055,109.44538772095292,487.21866757902677,0.8644067453461314
NGC0055,107.46606819695582,468.52142850507346,0.8983051079913302
NGC0055,105.07039855849638,447.2525761211305,0.9322033400185777
NGC0055,102.53075107444107,424.6251110959155,0.9661017026637767
NGC0055,100.31498701118016,406.7997958339779,1.0
NGC0100,1713.0946138017378,2846.5771381136096,0.01694915363459788
NGC0100,1713.094457717173,2846.5768892364185,0.05084745947176531
NGC0100,1713.0946095785155,2846.5772624066876,0.08474576387690441
NGC0100,1830.7444355442092,2850.8784563084682,0.11864407401015684
NGC0100,1941.2775543799476,2833.7821050796224,0.15254238414340926
NGC0100,1935.6527219250393,2682.391161042233,0.18644068282043508
NGC0100,1930.0121250624577,2494.522625864948,0.22033898149746078
NGC0100,1877.9264047735228,2323.313133518302,0.2542373145431665
NGC0100,1822.7997880152343,2212.975510273169,0.2881356017639657
NGC0100,1747.0691172590473,2102.1640729602227,0.3220338889847648
NGC0100,1667.9034378280714,1984.0486352064502,0.3559322220304705
NGC0100,1573.766774026525,1841.451358141259,0.38983050925126966
NGC0100,1473.6292573688238,1681.8653765363413,0.42372879647206874
NGC0100,1395.7737321826698,1571.9414123501908,0.4576271295177745
NGC0100,1317.6819261251483,1472.4986232660756,0.4915254625634802
NGC0100,1223.4635327661088,1399.2149828709241,0.5254237497842793
NGC0100,1180.610649615826,1301.387938970891,0.5593220370050785
NGC0100,1109.8794431058307,1214.4674085710403,0.5932203700507842
NGC0100,1012.8771773544552,1104.2864103363245,0.6271186572715833
NGC0100,938.3400396038635,1010.8661087541552,0.6610169444923825
NGC0100,892.3369454016071,957.6807403499591,0.6949152775380881
NGC0100,840.6499986269152,921.4919863874628,0.7288136105837939
NGC0100,794.865978282872,845.9696810413352,0.7627118519796865
NGC0100,740.2006202792546,784.1572044437349,0.7966101850253922
NGC0100,698.0547285804671,745.142302787542,0.8305085180710977
NGC0100,667.2694687650264,702.5682087993476,0.8644067594669905
NGC0100,617.1649942135855,660.7827461980276,0.8983050925126962
NGC0100,578.0611329141564,604.5837369551238,0.932203425558402
NGC0100,542.3376931186001,565.1739407829486,0.9661017586041075
NGC0100,501.36118826085175,539.1357977947113,1.0
NGC0247,280.5291465187344,4162.635298644137,0.01694915148249907
NGC0247,280.5291771410049,4162.635464397771,0.05084745634242312
NGC0247,371.9837847021092,3711.8384113189068,0.08474575551756945
NGC0247,411.9994160082228,3053.460749296492,0.1186440622724194
NGC0247,434.47116172698867,2791.1796064450423,0.1525423538678621
NGC0247,447.65216716185614,2672.7969406235984,0.18644066820241567
NGC0247,459.694732887786,2492.7176978702473,0.22033898253696924
NGC0247,461.20132531223703,2310.685619751077,0.25423726655270834
NGC0247,458.24433430968395,2041.004936351251,0.28813558088726193
NGC0247,451.16400431582014,1865.0772816447363,0.32203389522181547
NGC0247,440.6280734953104,1723.4643774380725,0.3559321792375546
NGC0247,428.8299523100426,1564.452940887312,0.38983049357210814
NGC0247,418.1076793366905,1456.7529879886613,0.42372877758784727
NGC0247,402.4339106235231,1330.0672101206103,0.45762709192240086
NGC0247,385.6146808584292,1220.4066220639227,0.4915254062569544
NGC0247,365.737431072146,1084.271504125188,0.525423720591508
NGC0247,356.83623936172864,1032.0188985860732,0.5593219742884326
NGC0247,340.6839529602359,956.3384131281412,0.5932203492606151
NGC0247,325.143128430121,869.6391257912762,0.6271186029575397
NGC0247,306.5968015827153,784.8636730622812,0.6610169172920933
NGC0247,297.9420884336816,746.1945385796029,0.6949152316266468
NGC0247,282.891516543278,690.7304411995988,0.7288134853235715
NGC0247,271.37047968296025,639.2119365828424,0.762711860295754
NGC0247,256.575313556764,585.2272669575862,0.7966101139926784
NGC0247,245.01570341602493,543.0208132854378,0.8305084283272322
NGC0247,234.09085976693248,510.56967680171647,0.8644067426617856
NGC0247,223.0841844855042,469.3814966426863,0.8983049963587104
NGC0247,212.42605663913244,437.3417628272145,0.9322033713308928
NGC0247,203.46696168811246,408.3791819102547,0.9661016250278175
NGC0247,194.3487722517338,385.10314326136927,1.0
NGC0289,1105.8107924598269,21946.878312513865,0.016949154039462375
NGC0289,1575.6612774277296,17292.370569274583,0.05084746056876818
NGC0289,1741.3219836217438,13898.085326420234,0.08474577174693083
NGC0289,1727.8805462358166,11208.26123155503,0.11864408292509347
NGC0289,1622.7633555027912,8928.074454307085,0.15254238170630452
NGC0289,1478.474048200841,7108.808724601111,0.18644068048751558
NGC0289,1333.1441614652854,5758.759549345497,0.22033900406262982
NGC0289,1187.3675489392547,4650.535522694305,0.2542373028438409
NGC0289,1054.3989558799885,3791.7966428947593,0.288135601625052
NGC0289,934.0061315490215,3107.312583624308,0.3220339252001662
NGC0289,822.051023540561,2532.8245999841615,0.3559322239813773
NGC0289,724.6384808005085,2079.429814482882,0.3898305227625883
NGC0289,638.3416679957022,1719.6954697460853,0.4237288463377026
NGC0289,562.6017610389879,1418.8332187922258,0.45762712032501046
NGC0289,497.1517852654486,1185.3332174822365,0.4915254439001246
NGC0289,439.49230259636687,992.3344897086532,0.5254237674752389
NGC0289,387.97487344918113,828.6371904578746,0.5593220910503531
NGC0289,341.58920645361644,694.7597141204026,0.5932203650376611
NGC0289,301.73513940211353,585.753918472771,0.6271186886127753
NGC0289,266.7917299312278,499.0385129060809,0.6610169626000832
NGC0289,235.0590751000073,424.768424926261,0.6949152861751974
NGC0289,207.15471411370248,361.3470579000828,0.7288136097503116
NGC0289,181.41323121265413,308.2738456563191,0.7627119333254259
NGC0289,159.16150748911082,271.6075431681803,0.7966102073127338
NGC0289,138.50341006784384,232.57221303863295,0.8305085308878482
NGC0289,119.54718328209039,208.77033958654167,0.8644069040507686
NGC0289,104.2224285515567,189.64544848753698,0.8983051284502701
NGC0289,88.15871014660748,181.7135936916822,0.9322034520253843
NGC0289,75.13104372654765,159.10670895866323,0.9661017756004986
NGC0289,64.46512227924887,151.18352888594464,1.0
NGC0300,1017.1808485967234,12660.134439033316,0.016949151671719464
NGC0300,1017.1807324001785,12660.133047677733,0.0508474550151584
NGC0300,1082.8887138298383,11549.557149904635,0.08474576302846566
NGC0300,1144.8314802313557,10285.065190198164,0.11864405703216792
NGC0300,1131.4907516916255,6846.18040171494,0.15254236971534352
NGC0300,1095.592853276743,5570.26522312475,0.18644068239851908
NGC0300,1059.5351987338238,4958.853089259605,0.2203389764022214
NGC0300,1012.0065053532936,4554.940908312688,0.25423727040592364
NGC0300,962.133129789948,4108.5739129060485,0.28813558308909926
NGC0300,861.1224902459147,2956.456276807106,0.32203389577227487
NGC0300,810.065253897195,2655.803164895575,0.3559322084554504
NGC0300,748.7758146729792,2238.8089444707603,0.3898305211386261
NGC0300,692.6336952382246,2427.791393506623,0.42372879646285494
NGC0300,653.4560885729185,1753.1751763401319,0.4576271091460306
NGC0300,588.2784598266956,1454.1787014888707,0.49152542182920617
NGC0300,565.0161675609056,1438.797391224949,0.5254236971534352
NGC0300,518.1648208146571,1176.7673944401688,0.5593220098366107
NGC0300,471.02368383677907,1166.1181212896188,0.5932203225197863
NGC0300,440.22825443615295,906.4559294223681,0.6271186352029618
NGC0300,395.6563965309568,861.1502977561775,0.6610169478861375
NGC0300,373.61103475789156,703.325127115503,0.6949152605693131
NGC0300,341.52091904226256,765.6937714706497,0.7288135732524885
NGC0300,316.28710831429333,551.8864600103852,0.7627118859356641
NGC0300,296.01424599712874,497.79678216987463,0.7966101239009467
NGC0300,271.813020278095,536.2635764086946,0.8305084365841222
NGC0300,254.3974234469971,400.3583123252027,0.8644067492672977
NGC0300,236.47230735357803,487.1489418540029,0.8983050619504733
NGC0300,219.0791287921505,324.6812735357049,0.932203374633649
NGC0300,203.59503756260176,457.5900662044195,0.9661016873168246
NGC0300,193.22666102356064,273.35069850091463,1.0
NGC0801,1293.4734701731127,17125.876431969667,0.016949151980302446
NGC0801,2008.5155770488875,14303.811539887434,0.05084745594090734
NGC0801,2405.9000877878057,12338.279010755638,0.08474576358619618
NGC0801,2536.769691516758,10555.489620956287,0.11864406754680107
NGC0801,2513.6796656330084,9069.444426870708,0.1525423788767739
NGC0801,2410.3706501823967,7788.435718696887,0.1864406754680109
NGC0801,2261.686169747438,6662.588422899215,0.2203389867979837
NGC0801,2091.053237776676,5698.5676761269415,0.25423729812795653
NGC0801,1912.2301657448415,4865.503081168119,0.2881355947191934
NGC0801,1737.7353868952298,4162.796202229751,0.3220338913104304
NGC0801,1574.8419451293694,3580.3618478358258,0.35593221737913916
NGC0801,1421.0510705313266,3080.3360831601317,0.3898305139703761
NGC0801,1279.324688815482,2651.2407004872475,0.42372881056161305
NGC0801,1152.2176867158034,2297.9536926640403,0.4576271366303217
NGC0801,1040.4037090273127,2002.986721292732,0.4915254332215586
NGC0801,941.6914047955315,1751.0387503379454,0.5254237298127956
NGC0801,849.2402056186784,1533.3250337570437,0.5593220558815043
NGC0801,765.7967619379339,1343.5456293957266,0.5932203229952696
NGC0801,689.2666924272496,1177.6046589294258,0.6271186490639783
NGC0801,620.1631277480606,1033.9367252888794,0.661016975132687
NGC0801,558.8928675292666,911.2574531982582,0.6949152422464523
NGC0801,503.76368254497794,803.276395753946,0.728813568315161
NGC0801,454.6932390329177,714.9968535183491,0.7627118943838695
NGC0801,409.48947906245576,634.3159339161256,0.7966101614976348
NGC0801,369.09323747633584,568.6890106138133,0.8305084875663434
NGC0801,332.31394743992445,509.41701666295256,0.8644068136350521
NGC0801,299.3614524516207,454.6368087705427,0.8983050807488174
NGC0801,268.5187940887463,413.6170790004081,0.9322033478625826
NGC0801,239.6048378631872,363.6172396991168,0.9661017328862348
NGC0801,214.03613220108804,328.59754105908587,1.0
NGC0891,10746.704604959757,47328.93734362122,0.01694915248778646
NGC0891,10746.704521314925,47328.9373221883,0.05084745746335938
NGC0891,12847.832141704572,42472.13262836937,0.08474576565953126
NGC0891,13257.503030006692,33668.958607423134,0.11864407063510415
NGC0891,13162.17554217839,29091.112817499867,0.15254238205187504
NGC0891,12499.824327988306,25695.342814497366,0.18644068058625002
NGC0891,11789.95446573354,21794.656348453682,0.22033900488541674
NGC0891,10838.535772955946,18600.95799891984,0.254237277655
NGC0891,9908.404495322657,16641.987402143845,0.2881356019541667
NGC0891,9193.060160559198,14361.060823998872,0.32203392625333344
NGC0891,8171.282066970714,12170.083794287577,0.3559321990229167
NGC0891,7290.872244736377,10600.250555582708,0.3898305233220834
NGC0891,6616.20871729577,9095.734629360073,0.4237288218564584
NGC0891,5857.865545359404,7865.467616559974,0.45762712039083336
NGC0891,5308.86916506575,6848.40179629213,0.49152544469
NGC0891,4830.019183490925,6340.559580625999,0.5254237689891669
NGC0891,4306.971396142871,5437.689234635357,0.55932204175875
NGC0891,3979.788095036966,4806.22210058852,0.5932203660579168
NGC0891,3571.6196985801926,4427.06962963793,0.6271186388274999
NGC0891,3216.4994340856856,3933.1489225737773,0.6610169631266667
NGC0891,2962.6051191235315,3391.7511735712606,0.6949152874258334
NGC0891,2660.333090149137,3192.7248459771276,0.7288136117250003
NGC0891,2430.978960125513,2704.4034361771337,0.7627118844945834
NGC0891,2240.8238460972316,2658.898802285332,0.7966102087937501
NGC0891,2043.208403486479,2468.7245177304826,0.8305084815633333
NGC0891,1913.4131094270977,2068.7590025350587,0.8644068058625001
NGC0891,1753.7734674960373,2067.3077598846753,0.8983051301616669
NGC0891,1610.2802284121894,1939.3137654243428,0.9322033514016665
NGC0891,1497.7765394201388,1582.9150877041488,0.9661017787600004
NGC0891,1382.7518459322444,1661.2847470149234,1.0
NGC1003,4688.607953317931,31215.843640943716,0.016949150318626142
NGC1003,5326.131417177033,24061.587482053044,0.05084745095587842
NGC1003,5111.571000288145,15039.141338587726,0.08474575159313069
NGC1003,4502.1352055672505,11427.14437761409,0.11864405223038299
NGC1003,3744.9920690651466,7951.338314182782,0.15254236744553057
NGC1003,3067.972519510983,5649.749697426475,0.18644066808278284
NGC1003,2520.1506114679264,4319.442924427525,0.22033896872003517
NGC1003,2042.9775981867288,3172.5850645144055,0.2542372693572874
NGC1003,1662.7411673738563,2508.8062366437644,0.2881355699945397
NGC1003,1387.9838962936442,1963.003540744141,0.32203387063179195
NGC1003,1158.7794968466853,1632.639600718318,0.35593220042483487
NGC1003,978.5741004748533,1327.974583624613,0.3898304719062966
NGC1003,832.2693435815378,1138.755875467824,0.4237288016993394
NGC1003,708.3838225759441,1028.3466595765458,0.4576270731808011
NGC1003,607.0623824276278,805.6172814813209,0.491525402973844
NGC1003,520.4319928344925,693.5983768058026,0.5254236744553057
NGC1003,453.14839436135424,618.4748247198055,0.5593220042483485
NGC1003,400.12030855812077,549.7912432906408,0.5932202757298103
NGC1003,355.4416136689601,491.0769364347624,0.6271186055228531
NGC1003,316.6695829633938,442.290143516815,0.661016935315896
NGC1003,284.48615077949665,401.47251277795357,0.6949152067973576
NGC1003,255.90775308324885,360.8688166716949,0.7288134782788194
NGC1003,231.58395021023867,333.63645150934434,0.7627118080718622
NGC1003,210.6629322290189,336.45660862996846,0.7966101378649052
NGC1003,191.5672265057137,272.98908618284156,0.8305084093463668
NGC1003,175.28692014291445,253.92119535910317,0.8644066808278286
NGC1003,160.81401482583328,231.20754174067852,0.8983050106208714
NGC1003,148.07719889663258,219.53698661434873,0.9322033404139143
NGC1003,137.2477207058013,200.78979649994977,0.9661016118953759
NGC1003,127.19395140015682,190.39442758547727,1.0
NGC1090,2645.957765260702,33194.12196544608,0.01694915319419903
NGC1090,3556.643887681028,27659.593728342854,0.050847457751276005
NGC1090,3980.1163329682963,20938.744330108442,0.08474576780231625
NGC1090,4053.3009118747154,17578.565579567934,0.11864407052807215
NGC1090,3914.9793279989967,14204.033354543575,0.15254238057911237
NGC1090,3621.124193222977,11525.656158125093,0.18644069063015262
NGC1090,3279.671576377356,9231.164398471827,0.22033900068119283
NGC1090,2956.0606532608035,7517.419615864073,0.2542372960816644
NGC1090,2636.3292967802986,6194.006607432973,0.28813560613270467
NGC1090,2356.6431490248033,5119.491984911194,0.32203391618374483
NGC1090,2103.5387413300987,4310.096031940186,0.3559322262347851
NGC1090,1879.013023432521,3614.2936743161836,0.3898305362858253
NGC1090,1679.926083051115,3083.7651882096416,0.4237288463368656
NGC1090,1504.8769797218154,2622.4117120043493,0.4576271563879058
NGC1090,1345.4450729578596,2265.9430540843373,0.49152546643894607
NGC1090,1206.8967745876264,1942.1749653164466,0.5254237764899863
NGC1090,1082.4740433770937,1666.6037206325561,0.5593220279387516
NGC1090,969.0508118871002,1451.5158600145771,0.5932203965920667
NGC1090,878.115339041985,1269.5545661780434,0.6271186480408323
NGC1090,795.2312565438001,1126.145108742669,0.6610170166941473
NGC1090,722.2165999612904,991.7023839341614,0.6949152681429127
NGC1090,658.1598506157316,892.0048891694901,0.7288136367962277
NGC1090,603.1212143096882,797.4206178393083,0.7627118882449931
NGC1090,553.0880130848154,723.2652968137651,0.7966102568983081
NGC1090,505.44918510088996,667.3548407944014,0.8305085083470736
NGC1090,463.8139916416419,585.604880847212,0.8644068770003887
NGC1090,426.2307522710109,532.93948103984,0.8983051284491541
NGC1090,393.4821213794899,487.8906465433933,0.932203497102469
NGC1090,363.39235303672626,447.03406208602235,0.9661017485512347
NGC1090,337.2433939930622,414.63547801093574,1.0
NGC1705,10852.286209361659,141425.26594785514,0.01694915304827532
NGC1705,10852.286381994747,141425.2621118671,0.050847456848807204
NGC1705,10852.286680572717,141425.26766289686,0.08474576753739535
NGC1705,10852.28626956301,141425.26087668777,0.11864406904190845
NGC1705,10254.568597560978,133826.99737431467,0.1525423797304966
NGC1705,9619.784142142886,125770.52244817006,0.18644069041908476
NGC1705,8940.039589557076,117161.2824682491,0.22033900110767288
NGC1705,8204.168790392456,107867.01341678521,0.254237293428111
NGC1705,6507.435751488312,77316.43263629262,0.2881356041166992
NGC1705,4169.539213551153,13923.792316749425,0.3220339331734373
NGC1705,3395.007194935374,36385.710845403264,0.35593220712572543
NGC1705,2380.565107282448,48005.42718598235,0.38983055455061366
NGC1705,2150.7344201237643,34425.628814342264,0.4237288285029017
NGC1705,1893.2051733241256,3200.9797370445626,0.4576271024551898
NGC1705,1865.6174905098999,17676.068213989172,0.491525449880078
NGC1705,1837.6151929316898,24158.69340619428,0.5254237238323661
NGC1705,1809.179961720756,29131.160258541142,0.5593220712572542
NGC1705,1158.5255701320032,2431.1969074840667,0.5932203452095424
NGC1705,1010.9535387856355,1915.3618051127712,0.6271186191618304
NGC1705,837.7786285129799,965.1219746007023,0.6610169665867187
NGC1705,1015.0956352682547,26650.64118047492,0.6949153140116069
NGC1705,659.4390002843147,1527.496163531197,0.728813587963895
NGC1705,620.624941766984,662.4160387094812,0.762711861916183
NGC1705,569.1077116256727,596.4929759451707,0.7966102093410712
NGC1705,629.2327977763891,9172.914501722309,0.8305085567659595
NGC1705,684.0937546317141,12766.654303796242,0.8644067572456474
NGC1705,561.4993900135407,9105.174601304354,0.8983051046705358
NGC1705,403.21063478996496,425.882440867354,0.9322034520954239
NGC1705,362.37447600715467,367.47066921163054,0.9661017260477119
NGC1705,525.0321406701268,12988.320601228152,1.0
NGC2366,3104.784914625622,3104.784914625622,0.016949151444260267
NGC2366,3104.784326360373,3104.784326360373,0.05084745546942368
NGC2366,3104.7847647260774,3104.7853351054664,0.08474575608465844
NGC2366,3104.784450432123,3104.784932490665,0.11864405669989324
NGC2366,3030.9281998197544,3030.9281998197544,0.15254236640827107
NGC2366,2955.226597614589,2955.226972788046,0.18644067611664886
NGC2366,2877.5338818127743,2877.5338818127743,0.2203389676387406
NGC2366,2797.6847774470407,2797.6854026439582,0.25423727734711843
NGC2366,2523.188008432498,2523.1885661488886,0.28813558705549613
NGC2366,2214.9303943308264,2214.9303943308264,0.3220338785775879
NGC2366,2017.9328747987677,2017.9328747987677,0.35593217009967965
NGC2366,1799.4966215306822,1799.4966215306822,0.38983049799434355
NGC2366,1701.946506698761,1701.946506698761,0.42372878951643533
NGC2366,1598.4538176978883,1598.4538176978883,0.4576271174110992
NGC2366,1450.8568600229266,1450.8568600229266,0.49152540893319085
NGC2366,1286.4357165950303,1286.4357165950303,0.5254237004552826
NGC2366,1207.2023153842656,1207.2023153842656,0.5593219919773744
NGC2366,1122.3896610040229,1122.3896610040229,0.5932203198720384
NGC2366,1023.6349764783931,1023.6349764783931,0.627118575021558
NGC2366,914.2748808601575,914.2748808601575,0.6610169392887939
NGC2366,811.6361595904726,811.6361595904726,0.6949152308108857
NGC2366,762.8625160327077,762.8625160327077,0.7288135223329772
NGC2366,710.3668270627479,710.3668270627479,0.7627118866002134
NGC2366,658.6432787991683,658.6432787991683,0.7966101053771609
NGC2366,607.9974175664563,607.9974981944553,0.8305084696443967
NGC2366,540.2526744816965,540.2526744816965,0.8644066884213444
NGC2366,510.03107259604104,510.03107259604104,0.8983050526885804
NGC2366,477.90219332402063,477.90219332402063,0.9322034169558163
NGC2366,428.9523249437103,428.9523249437103,0.9661016357327639
NGC2366,403.73065235855086,403.73065235855086,1.0
NGC2403,6644.764849080348,147383.99045684436,0.016949153057020598
NGC2403,6752.552966940779,126432.91102094314,0.05084746049124505
NGC2403,6858.646069067766,100875.90065476863,0.08474576396491972
NGC2403,5914.54570588639,46049.94980528547,0.11864406743859439
NGC2403,4939.627127631311,34396.88298317549,0.15254238147373517
NGC2403,4083.415287206342,21432.96994330676,0.18644069550887596
NGC2403,3604.0210474508435,15135.600002975227,0.22033900954401675
NGC2403,2981.6635309115013,13706.08261057633,0.2542373024562253
NGC2403,2446.926492302194,9619.263778238723,0.28813559536843386
NGC2403,2056.4094950516833,7778.016566930653,0.32203393052650686
NGC2403,1763.3771083403503,4251.137549556509,0.3559322234387154
NGC2403,1525.1049396311168,5495.71082040944,0.38983055859678845
NGC2403,1275.4675581459285,4347.36430351464,0.4237288092631325
NGC2403,1065.599487163381,3765.710345930485,0.45762714442120556
NGC2403,940.1508338730745,1547.7463772339142,0.4915254795792785
NGC2403,836.1350960961073,3157.04651329906,0.5254237302456225
NGC2403,717.6940859513766,2595.254006482605,0.5593220654036957
NGC2403,625.3687303743799,2431.926291908774,0.5932204005617687
NGC2403,561.155405271054,2514.8529330219158,0.6271186512281126
NGC2403,511.12883218966937,683.5696829460218,0.6610169863861858
NGC2403,454.81936706102493,1880.8258452311366,0.6949153215442588
NGC2403,405.949283638844,1697.7335021102897,0.7288136567023319
NGC2403,370.391175999375,1685.4896729782645,0.7627119073686759
NGC2403,339.4797910538825,376.92652718816095,0.7966101580350199
NGC2403,308.27902509009743,1354.7701950118987,0.8305085776848221
NGC2403,282.2881592385852,1337.5719619856563,0.8644068283511662
NGC2403,258.8978628757846,1158.3656766441466,0.89830507901751
NGC2403,239.46340174950117,250.12313133636613,0.9322034986673121
NGC2403,222.7447923183047,1076.4856209770016,0.9661017493336561
NGC2403,205.34593548158668,973.9758796496607,1.0
NGC2683,9617.376146192299,131529.7851084474,0.016949152569350746
NGC2683,11016.63187739018,97794.75599338478,0.050847456116358186
NGC2683,9992.698554478282,50478.2266860667,0.08474576443844778
NGC2683,8085.047154154889,29170.435759848155,0.11864406002698494
NGC2683,6659.013848047628,21187.364214738845,0.15254236834907453
NGC2683,5145.387600240014,13649.140283914174,0.18644067667116412
NGC2683,3890.59953434707,8447.292452506623,0.2203389722597013
NGC2683,2975.628059437396,6025.214764048541,0.2542372933153434
NGC2683,2376.9740490524964,4461.355365974341,0.2881355889038805
NGC2683,1945.8135198856482,4037.136447557043,0.32203388449241765
NGC2683,1572.6043999524816,2757.0606051305826,0.35593218008095484
NGC2683,1280.7147339495061,2284.8006067488914,0.38983050113659684
NGC2683,1076.1115128887384,2012.6778687617668,0.423728796725134
NGC2683,908.523417910728,1920.1738812559915,0.4576270668465663
NGC2683,770.027626489971,1445.92595072525,0.49152541336931327
NGC2683,672.8505609240492,1322.1650484384265,0.5254237598920601
NGC2683,587.6599893636769,1330.469709936945,0.5593220045463876
NGC2683,514.7151166671508,999.2224972309901,0.5932203510691345
NGC2683,457.07583743566863,918.7696456700518,0.627118595723462
NGC2683,408.70220315131684,829.8934940614023,0.6610169422462089
